VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747344,Freedom Blvd (Aptos High School),1428,False,3311122,353610,371628,3536,297782,04/03/2022 00:18:41 -07:00,281,04/03/2022 00:14:00 -07:00,04/03/2022 00:18:45 -07:00,285,04/03/2022 00:14:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747346,Freedom Blvd & Valencia Rd,1430,False,3311122,353610,371628,3536,297782,04/03/2022 00:19:25 -07:00,265,04/03/2022 00:15:00 -07:00,04/03/2022 00:19:28 -07:00,268,04/03/2022 00:15:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747348,Freedom Blvd & McDonald Rd,1432,False,3311122,353610,371628,3536,297782,04/03/2022 00:19:58 -07:00,238,04/03/2022 00:16:00 -07:00,04/03/2022 00:20:01 -07:00,241,04/03/2022 00:16:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747350,Freedom Blvd & Parkhurst Cir,1434,False,3311122,353610,371628,3536,297782,04/03/2022 00:20:16 -07:00,256,04/03/2022 00:16:00 -07:00,04/03/2022 00:20:19 -07:00,259,04/03/2022 00:16:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747352,Freedom Blvd (#5620),1436,False,3311122,353610,371628,3536,297782,04/03/2022 00:20:55 -07:00,235,04/03/2022 00:17:00 -07:00,04/03/2022 00:21:01 -07:00,241,04/03/2022 00:17:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747355,Freedom Blvd & Day Valley Rd,1440,False,3311122,353610,371628,3536,297782,04/03/2022 00:21:41 -07:00,221,04/03/2022 00:18:00 -07:00,04/03/2022 00:21:47 -07:00,227,04/03/2022 00:18:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747356,Freedom Blvd & La Vida Dr,1441,False,3311122,353610,371628,3536,297782,04/03/2022 00:22:50 -07:00,230,04/03/2022 00:19:00 -07:00,04/03/2022 00:22:53 -07:00,233,04/03/2022 00:19:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747358,Freedom Blvd & Willow Heights,1443,False,3311122,353610,371628,3536,297782,04/03/2022 00:23:17 -07:00,197,04/03/2022 00:20:00 -07:00,04/03/2022 00:23:23 -07:00,203,04/03/2022 00:20:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747360,Freedom Blvd & White Rd (Scott Park),1445,False,3311122,353610,371628,3536,297782,04/03/2022 00:24:02 -07:00,182,04/03/2022 00:21:00 -07:00,04/03/2022 00:24:08 -07:00,188,04/03/2022 00:21:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747362,Freedom Blvd & Corralitos Rd,1447,False,3311122,353610,371628,3536,297782,04/03/2022 00:25:08 -07:00,188,04/03/2022 00:22:00 -07:00,04/03/2022 00:26:04 -07:00,244,04/03/2022 00:22:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747364,Freedom Blvd (Manns Apples),1449,False,3311122,353610,371628,3536,297782,04/03/2022 00:26:21 -07:00,201,04/03/2022 00:23:00 -07:00,04/03/2022 00:26:27 -07:00,207,04/03/2022 00:23:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747862,Freedom Blvd (#2718),2643,False,3311122,353610,371628,3536,297782,04/03/2022 00:26:51 -07:00,231,04/03/2022 00:23:00 -07:00,04/03/2022 00:26:54 -07:00,234,04/03/2022 00:23:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747762,Freedom Blvd (#2672),2410,False,3311122,353610,371628,3536,297782,04/03/2022 00:27:06 -07:00,186,04/03/2022 00:24:00 -07:00,04/03/2022 00:27:09 -07:00,189,04/03/2022 00:24:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747366,Freedom Blvd (Rider Apples),1451,False,3311122,353610,371628,3536,297782,04/03/2022 00:27:45 -07:00,165,04/03/2022 00:25:00 -07:00,04/03/2022 00:27:51 -07:00,171,04/03/2022 00:25:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747368,Freedom Blvd (Filipino Community Center),1453,False,3311122,353610,371628,3536,297782,04/03/2022 00:28:00 -07:00,180,04/03/2022 00:25:00 -07:00,04/03/2022 00:28:06 -07:00,186,04/03/2022 00:25:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747185,Freedom Blvd & Bowker Rd,1089,False,3311122,353610,371628,3536,297782,04/03/2022 00:28:18 -07:00,138,04/03/2022 00:26:00 -07:00,04/03/2022 00:28:21 -07:00,141,04/03/2022 00:26:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747183,Freedom Blvd & Emme,1087,False,3311122,353610,371628,3536,297782,04/03/2022 00:29:05 -07:00,125,04/03/2022 00:27:00 -07:00,04/03/2022 00:29:41 -07:00,161,04/03/2022 00:27:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747150,Airport Blvd (Freedom Centre),1006,True,3311122,353610,371628,3536,297782,04/03/2022 00:30:25 -07:00,205,04/03/2022 00:27:00 -07:00,04/03/2022 00:30:33 -07:00,213,04/03/2022 00:27:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747193,Green Valley Rd & Holohan Rd (The Towers),1098,False,3311122,353610,371628,3536,297782,04/03/2022 00:31:38 -07:00,158,04/03/2022 00:29:00 -07:00,04/03/2022 00:32:06 -07:00,186,04/03/2022 00:29:00 -07:00,0,0,0,30,0
