VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747561,Soquel Dr & Monterey Ave,1832,False,3313601,660511,371907,6605,298011,04/16/2022 00:07:04 -07:00,244,04/16/2022 00:03:00 -07:00,04/16/2022 00:07:12 -07:00,252,04/16/2022 00:03:00 -07:00,0,0,0,28,0
5267,1210,16024,Operator,530,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747449,Mission & Laurel,1629,False,3313276,155411,371863,1554,297967,04/16/2022 00:07:16 -07:00,-85844,04/16/2022 23:58:00 -07:00,04/16/2022 00:07:48 -07:00,-85812,04/16/2022 23:58:00 -07:00,0,0,0,39,0
6512,9811,23045,Operator,698,4367,35 - Highway 9/Scotts Valley,19268,35-19-90-Mtn Store/ CClub via Glen Arbor,4747430,Highway 9 & Sequoia Rd,1567,False,3313472,350217,371888,3502,297992,04/16/2022 00:07:18 -07:00,-85242,04/16/2022 23:48:00 -07:00,04/16/2022 00:07:26 -07:00,-85234,04/16/2022 23:48:00 -07:00,0,0,0,30,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747564,Soquel Dr & Park Ave,1835,False,3313601,660511,371907,6605,298011,04/16/2022 00:07:32 -07:00,212,04/16/2022 00:04:00 -07:00,04/16/2022 00:07:40 -07:00,220,04/16/2022 00:04:00 -07:00,0,0,0,28,0
6512,9811,23045,Operator,698,4367,35 - Highway 9/Scotts Valley,19268,35-19-90-Mtn Store/ CClub via Glen Arbor,4747737,Highway 9 & Pleasant Way,2354,False,3313472,350217,371888,3502,297992,04/16/2022 00:07:34 -07:00,-85286,04/16/2022 23:49:00 -07:00,04/16/2022 00:07:42 -07:00,-85278,04/16/2022 23:49:00 -07:00,0,0,0,30,0
5262,1901,17868,Operator,674,4378,19 - UCSC via West Gate - Bay,16149,19-00-13-UCSC via Lower Bay,4747902,Santa Cruz Metro Center,2700,False,3313344,190215,371868,1902,297972,04/16/2022 00:07:37 -07:00,-23,04/16/2022 00:08:00 -07:00,04/16/2022 00:09:57 -07:00,117,04/16/2022 00:08:00 -07:00,0,0,0,39,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747565,Soquel Dr & Willowbrook Ln,1836,False,3313601,660511,371907,6605,298011,04/16/2022 00:08:00 -07:00,180,04/16/2022 00:05:00 -07:00,04/16/2022 00:08:04 -07:00,184,04/16/2022 00:05:00 -07:00,0,0,0,28,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747369,River & Front,1457,False,3313686,710511,371916,7105,298020,04/16/2022 00:08:21 -07:00,21,04/16/2022 00:08:00 -07:00,04/16/2022 00:08:37 -07:00,37,04/16/2022 00:08:00 -07:00,0,0,0,40,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747923,Soquel Dr & Lower Perimeter Rd (Sesnon House),2722,False,3313601,660511,371907,6605,298011,04/16/2022 00:08:24 -07:00,204,04/16/2022 00:05:00 -07:00,04/16/2022 00:08:28 -07:00,208,04/16/2022 00:05:00 -07:00,0,0,0,28,0
5266,1208,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747447,Mission & Olive,1624,True,3313393,155702,371875,1557,297979,04/16/2022 00:08:33 -07:00,-73407,04/16/2022 20:32:00 -07:00,04/16/2022 00:08:45 -07:00,-73395,04/16/2022 20:32:00 -07:00,0,0,0,39,0
