VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747442,McLaughlin Dr (UCSC - Crown & Merrill College),1617,FALSE,3313390,155604,371874,1556,297978,05/12/2022 19:59:30 -07:00,05/12/2022 20:00:38 -07:00,698,05/12/2022 19:49:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747441,McLaughlin Dr (UCSC - College 9 & 10 / Health Ctr),1616,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:01:10 -07:00,05/12/2022 20:02:06 -07:00,486,05/12/2022 19:54:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747438,Laurel & Center,1591,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:01:46 -07:00,05/12/2022 20:01:54 -07:00,294,05/12/2022 19:57:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747930,Laurel & Blackburn,2731,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:02:42 -07:00,05/12/2022 20:03:14 -07:00,314,05/12/2022 19:58:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747440,McLaughlin Dr (UCSC - Science Hill),1615,TRUE,3313390,155604,371874,1556,297978,05/12/2022 20:02:42 -07:00,05/12/2022 20:03:42 -07:00,282,05/12/2022 19:59:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747389,Heller Dr & McLaughlin Dr (UCSC - Kresge College),1509,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:03:54 -07:00,05/12/2022 20:04:46 -07:00,346,05/12/2022 19:59:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747450,Mission & Laurel,1630,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:05:18 -07:00,05/12/2022 20:05:34 -07:00,334,05/12/2022 20:00:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747779,Heller Dr (UCSC - Rachel Carson College & Porter),2448,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:06:18 -07:00,05/12/2022 20:07:18 -07:00,378,05/12/2022 20:01:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747447,Mission & Olive,1624,TRUE,3313303,180212,371865,1802,297969,05/12/2022 20:06:50 -07:00,05/12/2022 20:07:26 -07:00,326,05/12/2022 20:02:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747813,Heller Dr (UCSC - Family Student Housing),2516,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:07:26 -07:00,05/12/2022 20:07:46 -07:00,406,05/12/2022 20:01:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747444,Mission & Miramar Dr (Almar Shopping Ctr),1620,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:07:54 -07:00,05/12/2022 20:08:38 -07:00,398,05/12/2022 20:02:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747388,Heller Dr (UCSC - Oakes College),1505,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:08:06 -07:00,05/12/2022 20:08:46 -07:00,406,05/12/2022 20:02:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747733,Mission & King,2342,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:08:58 -07:00,05/12/2022 20:09:54 -07:00,414,05/12/2022 20:03:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747726,Empire Grade (UCSC - Arboretum),2328,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:09:55 -07:00,05/12/2022 20:10:01 -07:00,361,05/12/2022 20:04:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747938,High (Tosca Terrace),2739,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:10:41 -07:00,05/12/2022 20:10:49 -07:00,349,05/12/2022 20:05:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747734,Western Dr & Beachview Ave,2344,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:10:54 -07:00,05/12/2022 20:11:30 -07:00,510,05/12/2022 20:03:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747870,Western Dr & Meder,2659,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:11:37 -07:00,05/12/2022 20:12:09 -07:00,369,05/12/2022 20:06:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747609,Western Dr & Flower,1907,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:11:50 -07:00,05/12/2022 20:12:26 -07:00,566,05/12/2022 20:03:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747871,Western Dr & Monarch Way,2660,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:12:41 -07:00,05/12/2022 20:12:49 -07:00,349,05/12/2022 20:07:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747872,Western Dr & Western Ct,2661,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:12:53 -07:00,05/12/2022 20:13:21 -07:00,381,05/12/2022 20:07:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747754,Western Dr & Western Ct,2393,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:13:06 -07:00,05/12/2022 20:13:14 -07:00,554,05/12/2022 20:04:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747610,Western Dr & Monarch Way,1909,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:13:22 -07:00,05/12/2022 20:13:30 -07:00,570,05/12/2022 20:04:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747873,Western Dr & Cypress Park,2662,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:13:37 -07:00,05/12/2022 20:13:45 -07:00,345,05/12/2022 20:08:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747611,Western Dr & Meder,1910,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:13:54 -07:00,05/12/2022 20:14:06 -07:00,606,05/12/2022 20:04:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747874,Western Dr & Flower,2663,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:13:57 -07:00,05/12/2022 20:14:21 -07:00,381,05/12/2022 20:08:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747390,High & Western Dr,1510,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:14:58 -07:00,05/12/2022 20:15:18 -07:00,618,05/12/2022 20:05:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747299,Bay & High (UCSC - Main Entrance),1341,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:15:54 -07:00,05/12/2022 20:16:38 -07:00,698,05/12/2022 20:05:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747846,Mission & Swift,2619,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:16:03 -07:00,05/12/2022 20:16:43 -07:00,403,05/12/2022 20:10:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747443,Mission & Miramar Dr (Almar Shopping Ctr),1619,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:17:03 -07:00,05/12/2022 20:17:55 -07:00,415,05/12/2022 20:11:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747300,Coolidge Dr & Hagar Ct  (UCSC - Lower Campus),1342,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:17:14 -07:00,05/12/2022 20:18:10 -07:00,730,05/12/2022 20:06:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747446,Mission & Palm (Palm Center),1623,TRUE,3313390,155604,371874,1556,297978,05/12/2022 20:18:23 -07:00,05/12/2022 20:18:55 -07:00,415,05/12/2022 20:12:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747879,Hagar Dr & Village Rd (UCSC - The Farm),2669,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:18:58 -07:00,05/12/2022 20:19:06 -07:00,786,05/12/2022 20:06:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747448,Mission & Trescony,1625,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:19:15 -07:00,05/12/2022 20:19:31 -07:00,391,05/12/2022 20:13:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747449,Mission & Laurel,1629,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:19:43 -07:00,05/12/2022 20:20:47 -07:00,407,05/12/2022 20:14:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747387,Hagar Dr (UCSC - East Remote Parking),1501,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:19:46 -07:00,05/12/2022 20:19:54 -07:00,834,05/12/2022 20:06:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747634,Hagar Dr (UCSC - East Field House),2101,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:20:18 -07:00,05/12/2022 20:20:46 -07:00,826,05/12/2022 20:07:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747635,"Hagar Dr (UCSC - Bookstore, Cowell & Stevenson)",2102,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:21:34 -07:00,05/12/2022 20:22:38 -07:00,938,05/12/2022 20:07:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747437,Laurel & Blackburn,1590,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:22:15 -07:00,05/12/2022 20:22:55 -07:00,355,05/12/2022 20:17:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747442,McLaughlin Dr (UCSC - Crown & Merrill College),1617,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:22:46 -07:00,05/12/2022 20:23:22 -07:00,862,05/12/2022 20:09:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747825,Laurel & Chestnut,2572,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:22:59 -07:00,05/12/2022 20:23:51 -07:00,351,05/12/2022 20:18:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747903,Santa Cruz Metro Center - Lane 1,2701,TRUE,3313393,155702,371875,1557,297979,05/12/2022 20:23:16 -07:00,05/12/2022 20:26:00 -07:00,60,05/12/2022 20:25:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747441,McLaughlin Dr (UCSC - College 9 & 10 / Health Ctr),1616,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:23:58 -07:00,05/12/2022 20:25:06 -07:00,666,05/12/2022 20:14:00 -07:00,0,0,0,39,0
5219,9820,15948,Operator,639,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747902,Santa Cruz Metro Center,2700,FALSE,3313390,155604,371874,1556,297978,05/12/2022 20:25:19 -07:00,05/12/2022 20:25:19 -07:00,319,05/12/2022 20:20:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747440,McLaughlin Dr (UCSC - Science Hill),1615,TRUE,3313303,180212,371865,1802,297969,05/12/2022 20:25:54 -07:00,05/12/2022 20:27:10 -07:00,490,05/12/2022 20:19:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747389,Heller Dr & McLaughlin Dr (UCSC - Kresge College),1509,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:27:22 -07:00,05/12/2022 20:28:14 -07:00,554,05/12/2022 20:19:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747438,Laurel & Center,1591,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:27:28 -07:00,05/12/2022 20:27:56 -07:00,56,05/12/2022 20:27:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747930,Laurel & Blackburn,2731,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:28:28 -07:00,05/12/2022 20:28:40 -07:00,40,05/12/2022 20:28:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747779,Heller Dr (UCSC - Rachel Carson College & Porter),2448,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:29:46 -07:00,05/12/2022 20:30:38 -07:00,578,05/12/2022 20:21:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747813,Heller Dr (UCSC - Family Student Housing),2516,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:30:46 -07:00,05/12/2022 20:31:34 -07:00,634,05/12/2022 20:21:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747450,Mission & Laurel,1630,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:30:48 -07:00,05/12/2022 20:31:28 -07:00,88,05/12/2022 20:30:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747388,Heller Dr (UCSC - Oakes College),1505,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:31:58 -07:00,05/12/2022 20:32:38 -07:00,638,05/12/2022 20:22:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747447,Mission & Olive,1624,TRUE,3313393,155702,371875,1557,297979,05/12/2022 20:32:40 -07:00,05/12/2022 20:33:20 -07:00,80,05/12/2022 20:32:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747444,Mission & Miramar Dr (Almar Shopping Ctr),1620,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:33:44 -07:00,05/12/2022 20:34:24 -07:00,144,05/12/2022 20:32:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747726,Empire Grade (UCSC - Arboretum),2328,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:33:46 -07:00,05/12/2022 20:33:50 -07:00,590,05/12/2022 20:24:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747938,High (Tosca Terrace),2739,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:34:29 -07:00,05/12/2022 20:34:57 -07:00,597,05/12/2022 20:25:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747733,Mission & King,2342,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:34:44 -07:00,05/12/2022 20:34:52 -07:00,112,05/12/2022 20:33:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747870,Western Dr & Meder,2659,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:35:49 -07:00,05/12/2022 20:36:25 -07:00,625,05/12/2022 20:26:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747734,Western Dr & Beachview Ave,2344,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:35:54 -07:00,05/12/2022 20:36:10 -07:00,190,05/12/2022 20:33:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747609,Western Dr & Flower,1907,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:36:38 -07:00,05/12/2022 20:36:50 -07:00,230,05/12/2022 20:33:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747871,Western Dr & Monarch Way,2660,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:37:01 -07:00,05/12/2022 20:37:13 -07:00,613,05/12/2022 20:27:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747872,Western Dr & Western Ct,2661,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:37:17 -07:00,05/12/2022 20:37:29 -07:00,629,05/12/2022 20:27:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747754,Western Dr & Western Ct,2393,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:37:30 -07:00,05/12/2022 20:37:38 -07:00,218,05/12/2022 20:34:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747873,Western Dr & Cypress Park,2662,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:37:45 -07:00,05/12/2022 20:37:57 -07:00,597,05/12/2022 20:28:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747610,Western Dr & Monarch Way,1909,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:37:46 -07:00,05/12/2022 20:37:54 -07:00,234,05/12/2022 20:34:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747874,Western Dr & Flower,2663,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:38:09 -07:00,05/12/2022 20:38:41 -07:00,641,05/12/2022 20:28:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747611,Western Dr & Meder,1910,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:38:18 -07:00,05/12/2022 20:38:30 -07:00,270,05/12/2022 20:34:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747390,High & Western Dr,1510,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:39:22 -07:00,05/12/2022 20:39:58 -07:00,298,05/12/2022 20:35:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747846,Mission & Swift,2619,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:40:18 -07:00,05/12/2022 20:40:58 -07:00,658,05/12/2022 20:30:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747299,Bay & High (UCSC - Main Entrance),1341,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:41:02 -07:00,05/12/2022 20:41:38 -07:00,398,05/12/2022 20:35:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747443,Mission & Miramar Dr (Almar Shopping Ctr),1619,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:41:26 -07:00,05/12/2022 20:43:38 -07:00,758,05/12/2022 20:31:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747300,Coolidge Dr & Hagar Ct  (UCSC - Lower Campus),1342,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:42:10 -07:00,05/12/2022 20:42:42 -07:00,402,05/12/2022 20:36:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747879,Hagar Dr & Village Rd (UCSC - The Farm),2669,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:43:26 -07:00,05/12/2022 20:43:30 -07:00,450,05/12/2022 20:36:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747387,Hagar Dr (UCSC - East Remote Parking),1501,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:44:06 -07:00,05/12/2022 20:44:38 -07:00,518,05/12/2022 20:36:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747446,Mission & Palm (Palm Center),1623,TRUE,3313303,180212,371865,1802,297969,05/12/2022 20:44:10 -07:00,05/12/2022 20:44:42 -07:00,762,05/12/2022 20:32:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747634,Hagar Dr (UCSC - East Field House),2101,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:45:02 -07:00,05/12/2022 20:45:10 -07:00,490,05/12/2022 20:37:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747635,"Hagar Dr (UCSC - Bookstore, Cowell & Stevenson)",2102,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:45:38 -07:00,05/12/2022 20:46:50 -07:00,590,05/12/2022 20:37:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747448,Mission & Trescony,1625,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:46:02 -07:00,05/12/2022 20:46:34 -07:00,814,05/12/2022 20:33:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747449,Mission & Laurel,1629,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:46:46 -07:00,05/12/2022 20:47:38 -07:00,818,05/12/2022 20:34:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747442,McLaughlin Dr (UCSC - Crown & Merrill College),1617,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:46:58 -07:00,05/12/2022 20:47:58 -07:00,598,05/12/2022 20:38:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747441,McLaughlin Dr (UCSC - College 9 & 10 / Health Ctr),1616,FALSE,3313393,155702,371875,1557,297979,05/12/2022 20:48:30 -07:00,05/12/2022 20:49:30 -07:00,510,05/12/2022 20:41:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747437,Laurel & Blackburn,1590,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:48:50 -07:00,05/12/2022 20:48:58 -07:00,718,05/12/2022 20:37:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747825,Laurel & Chestnut,2572,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:49:06 -07:00,05/12/2022 20:49:18 -07:00,678,05/12/2022 20:38:00 -07:00,0,0,0,39,0
5201,9824,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747440,McLaughlin Dr (UCSC - Science Hill),1615,TRUE,3313393,155702,371875,1557,297979,05/12/2022 20:50:10 -07:00,05/12/2022 20:51:26 -07:00,446,05/12/2022 20:44:00 -07:00,0,0,0,39,0
5283,2806,15969,Operator,614,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747902,Santa Cruz Metro Center,2700,FALSE,3313303,180212,371865,1802,297969,05/12/2022 20:50:46 -07:00,05/12/2022 20:50:46 -07:00,646,05/12/2022 20:40:00 -07:00,0,0,0,39,0
